season,week,is_final,premise_type,n_contestants,contestants,has_hull,n_vertices,volume,relative_volume,diameter,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,dim_0_min,dim_0_max,dim_0_delta,dim_1_min,dim_1_max,dim_1_delta,dim_2_min,dim_2_max,dim_2_delta,dim_3_min,dim_3_max,dim_3_delta,dim_4_min,dim_4_max,dim_4_delta,dim_5_min,dim_5_max,dim_5_delta,dim_6_min,dim_6_max,dim_6_delta,dim_7_min,dim_7_max,dim_7_delta,dim_8_min,dim_8_max,dim_8_delta,dim_9_min,dim_9_max,dim_9_delta,dim_10_min,dim_10_max,dim_10_delta,dim_11_min,dim_11_max,dim_11_delta,dim_12_min,dim_12_max,dim_12_delta,dim_13_min,dim_13_max,dim_13_delta,dim_14_min,dim_14_max,dim_14_delta,dim_15_min,dim_15_max,dim_15_delta
27,6,False,PP_ELIM,9,Juan Pablo Di Pace|Evanna Lynch|John Schneider|Milo Manheim|Mary Lou Retton|DeMarcus Ware|Bobby Bones|Alexis Ren|Joe Amabile,True,103,1.9074966e-09,7.69102634319e-05,0.868167813132,0.111357205411,0.112514463915,0.14696551167,0.111680276372,0.015438046266,0.118523582023,0.134016590425,0.115443708469,0.13406061545,,,,,,,,1.04234e-07,0.804475848072,0.804475743838,1.04655e-06,0.870266571059,0.870265524509,0.021908165965,0.844584390502,0.822676224537,2.53241e-07,0.813635786858,0.813635533617,1.261e-09,0.092439541197,0.092439539936,3.255826e-06,0.770355492605,0.770352236779,0.008819473217,0.809193523729,0.800374050512,2.992938e-06,0.81470071524,0.814697722302,0.008895550349,0.806324460132,0.797428909783,,,,,,,,,,,,,,,,,,,,,
27,7,False,PP_MULTI,8,Juan Pablo Di Pace|Evanna Lynch|John Schneider|Milo Manheim|DeMarcus Ware|Bobby Bones|Alexis Ren|Joe Amabile,True,90,3.48619863e-08,0.0001757044109237,0.840274534592,0.154678849568,0.148751299752,0.024552258914,0.151177332056,0.025641797424,0.162540845338,0.157095225412,0.175562391537,,,,,,,,,7.9457342e-05,0.82963361531,0.829554157968,4.556583e-06,0.849388731023,0.84938417444,1.062748e-06,0.118392461604,0.118391398856,3.198983e-06,0.775270477264,0.775267278281,2.92906e-07,0.123494779823,0.123494486917,0.002903197668,0.830447148366,0.827543950698,9.0059653e-05,0.870776478179,0.870686418526,0.016528439536,0.834274987318,0.817746547782,,,,,,,,,,,,,,,,,,,,,,,,
27,8,False,PP_MULTI,6,Juan Pablo Di Pace|Evanna Lynch|Milo Manheim|Bobby Bones|Alexis Ren|Joe Amabile,True,64,0.0002381033714227,0.028572404570726,0.885419352372,0.037834665354,0.214062727513,0.223632501801,0.254755819499,0.214780200332,0.054934085501,,,,,,,,,,,5.36913e-07,0.166416039455,0.166415502542,0.007012698127,0.85872216844,0.851709470313,0.015822448357,0.858177408087,0.84235495973,0.047709191155,0.871150451142,0.823441259987,0.007378681051,0.863675560334,0.856296879283,4.20774e-07,0.204153305376,0.204152884602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,True,PP_FINAL,4,Evanna Lynch|Milo Manheim|Bobby Bones|Alexis Ren,True,36,0.0060258574184015,0.0361551445104089,0.705418070675,0.135773985582,0.261656594974,0.538794325047,0.063775094398,,,,,,,,,,,,,7.042657e-06,0.318977714654,0.318970671997,0.001036388968,0.482261532137,0.481225143169,0.267472953512,0.996723303703,0.729250350191,3.26059e-07,0.251417170217,0.251416844158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,False,RR_MULTI,12,Kate Flannery|James Van Der Beek|Kel Mitchell|Ray Lewis|Lamar Odom|Sailor Brinkley-Cook|Sean Spicer|Mary Wilson|Lauren Alaina|Ally Brooke|Karamo Brown|Hannah Brown,True,137,5.2e-15,2.074253626e-07,0.629920743274,0.085255301912,0.085051610753,0.085632956988,0.022896264703,0.126424528772,0.105374585264,0.113878398481,0.023093781847,0.091226492232,0.085132024539,0.091123213244,0.084910841264,,,,,4.292e-08,0.731501001354,0.731500958434,1.0624e-07,0.635955515749,0.635955409509,5.37153e-07,0.62864134567,0.628640808517,8.768e-08,0.143238475448,0.143238387768,0.002524475762,0.673470003152,0.67094552739,0.000100754458,0.729160491982,0.729059737524,0.001151447485,0.668493051642,0.667341604157,2.7209e-08,0.162329967718,0.162329940509,1.180195e-06,0.70778509986,0.707783919665,2.21426e-07,0.655546012665,0.655545791239,2.09725e-07,0.642586971319,0.642586761594,1.254732e-06,0.662405496149,0.662404241417,,,,,,,,,,,,
28,4,False,RR_B2,10,Kate Flannery|James Van Der Beek|Kel Mitchell|Lamar Odom|Sailor Brinkley-Cook|Sean Spicer|Lauren Alaina|Ally Brooke|Karamo Brown|Hannah Brown,True,123,3.628e-11,1.31652890012e-05,0.746436136944,0.114092147802,0.107772304668,0.10177726914,0.043439929718,0.104541411502,0.115079924855,0.101835774599,0.101714956308,0.108049042193,0.101697239215,,,,,,,1.13419e-07,0.75960804026,0.759607926841,3.05545e-07,0.787164372686,0.787164067141,4.70482e-07,0.802358875026,0.802358404544,1.02072e-07,0.422504979839,0.422504877767,7.2849e-08,0.829546338267,0.829546265418,2.15673e-07,0.821915448202,0.821915232529,2.71341e-07,0.768773721015,0.768773449674,1.74753e-07,0.78068449368,0.780684318927,1.19076e-07,0.81588305768,0.815882938604,1.08758e-07,0.819562536192,0.819562427434,,,,,,,,,,,,,,,,,,
28,6,False,RR_B2,9,Kate Flannery|James Van Der Beek|Kel Mitchell|Sailor Brinkley-Cook|Sean Spicer|Lauren Alaina|Ally Brooke|Karamo Brown|Hannah Brown,True,79,5.334345e-10,2.15080789004e-05,0.685249321178,0.059607383176,0.057349369653,0.101618403985,0.012601744915,0.174280952043,0.098748595103,0.15166121312,0.152571389202,0.191560948803,,,,,,,,0.000697006345,0.557431411601,0.556734405256,0.000617015101,0.586802292278,0.586185277177,0.001241250435,0.602311148976,0.601069898541,1.431221e-06,0.085963193097,0.085961761876,0.000342080934,0.765054511449,0.764712430515,0.002330551576,0.557129275659,0.554798724083,0.004759511058,0.70965268397,0.704893172912,0.000723769338,0.636238209498,0.63551444016,0.000432711497,0.711713047808,0.711280336311,,,,,,,,,,,,,,,,,,,,,
28,7,False,RR_B2,8,Kate Flannery|James Van Der Beek|Kel Mitchell|Sean Spicer|Lauren Alaina|Ally Brooke|Karamo Brown|Hannah Brown,True,105,8.49544786e-08,0.0004281705722969,0.992364734569,0.146690490302,0.125558731477,0.146709726033,0.149762662568,0.125504278889,0.1256612265,0.041552002105,0.138560882126,,,,,,,,,8.7886e-08,0.90034087586,0.900340787974,2.9703e-08,0.85816120911,0.858161179407,6.2723e-08,0.873183660185,0.873183597462,5.441e-09,0.881180335379,0.881180329938,5.2139e-08,0.848376328669,0.84837627653,1.69921e-07,0.865665915512,0.865665745591,4.035e-09,0.264303628557,0.264303624522,8.58e-10,0.88565127299,0.885651272132,,,,,,,,,,,,,,,,,,,,,,,,
28,8,False,RR_B2,7,Kate Flannery|James Van Der Beek|Kel Mitchell|Sean Spicer|Lauren Alaina|Ally Brooke|Hannah Brown,True,93,1.4985729909e-06,0.0010789725534372,0.965868633101,0.045941848951,0.145002015423,0.167125076364,0.170576112664,0.167103169356,0.157130928652,0.147120848591,,,,,,,,,,2.301e-08,0.277533542017,0.277533519007,6.4711e-08,0.899448053386,0.899447988675,1.490201e-06,0.903565250832,0.903563760631,1.36724e-07,0.914816361805,0.914816225081,1.13356e-07,0.889278245999,0.889278132643,2.75304e-07,0.922075884685,0.922075609381,2.75153e-07,0.933916264411,0.933915989258,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,False,RR_B2,6,James Van Der Beek|Kel Mitchell|Sean Spicer|Lauren Alaina|Ally Brooke|Hannah Brown,True,69,0.0033627155573621,0.4035258668834525,0.978169963261,0.181353565957,0.172889142701,0.091203132649,0.192222860251,0.170461298833,0.191869999609,,,,,,,,,,,1.17976e-07,0.959806934523,0.959806816547,7.5521e-08,0.958859567248,0.958859491727,1.2614e-08,0.840770247739,0.840770235125,8.9332e-08,0.949290902569,0.949290813237,8.18e-09,0.949142902563,0.949142894383,1.42099e-07,0.948549276945,0.948549134846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,10,False,RR_B2,5,James Van Der Beek|Kel Mitchell|Lauren Alaina|Ally Brooke|Hannah Brown,True,48,0.0231023610693681,0.5544566656648333,1.180849574688,0.132225390829,0.218499549312,0.222060049289,0.205210530325,0.222004480245,,,,,,,,,,,,1.5007e-07,0.951623027022,0.951622876952,1.28629e-07,0.986478726676,0.986478598047,2.07549e-07,0.970000687761,0.970000480212,3.66862e-07,0.967156853675,0.967156486813,5.3292e-08,0.982758087632,0.98275803434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,11,True,RR_FINAL,4,Kel Mitchell|Lauren Alaina|Ally Brooke|Hannah Brown,True,23,0.0187323125210218,0.1123938751261308,0.661089334209,0.229137402693,0.159786115807,0.090299268019,0.520777213481,,,,,,,,,,,,,0.00026262662,0.495364018651,0.495101392031,4.4145e-08,0.49344674245,0.493446698305,8.91167e-07,0.328639210964,0.328638319797,0.253786170934,0.98620968331,0.732423512376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2,False,RR_B2,15,Anne Heche|Jesse Metcalfe|Chrishell Stause|Skai Jackson|Justina Machado|Charles Oakley|Veron Davis|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe|Carole Baskin|Monica Aldama|Jeannie Mai,True,171,0.0,9.364147e-10,0.57770949888,0.06823327382,0.067730488931,0.068427156996,0.076274078452,0.067751285695,0.024154370524,0.06822479449,0.068302797009,0.067833719629,0.068036783973,0.06826234666,0.06777879424,0.075346572773,0.075384941025,0.068258595782,,3.8128e-08,0.63369296164,0.633692923512,5.0658e-08,0.684040501394,0.684040450736,1.1761e-08,0.649714809569,0.649714797808,1.8431e-08,0.67397308216,0.673973063729,7.3212e-08,0.658418677199,0.658418603987,6.194e-09,0.166522900034,0.16652289384,9.2797e-08,0.581383564892,0.581383472095,3.0378e-08,0.651047124295,0.651047093917,2.09802e-07,0.622679706981,0.622679497179,1.57164e-07,0.671158522012,0.671158364848,2.1903e-08,0.623036581951,0.623036560048,6.485e-09,0.709386889826,0.709386883341,9.832e-08,0.606828071227,0.606827972907,8.3572e-08,0.620803464154,0.620803380582,2.108e-09,0.610374958549,0.610374956441,,,
29,3,False,RR_B2,14,Anne Heche|Jesse Metcalfe|Chrishell Stause|Skai Jackson|Justina Machado|Veron Davis|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe|Carole Baskin|Monica Aldama|Jeannie Mai,True,160,0.0,1.33666413e-08,0.624674825316,0.081210684526,0.075873707604,0.07274335948,0.078802000608,0.077301489047,0.072556316469,0.072663400103,0.072581993429,0.073542800609,0.078884417325,0.072613516479,0.02508587516,0.07346503115,0.07267540801,,,1.714e-09,0.641923529316,0.641923527602,5.299e-08,0.657344881225,0.657344828235,3.2963e-08,0.652415557576,0.652415524613,2.1025e-08,0.615615292423,0.615615271398,2.19665e-07,0.701373562106,0.701373342441,2.1878e-07,0.645916835479,0.645916616699,1.98004e-07,0.660211747052,0.660211549048,4.5976e-08,0.667749095303,0.667749049327,1.05557e-07,0.634323199879,0.634323094322,6.6384e-08,0.74409737507,0.744097308686,1.4e-11,0.699297165398,0.699297165384,1.82008e-07,0.202331290837,0.202331108829,4.8502e-08,0.714334998359,0.714334949857,4.7046e-08,0.639381310578,0.639381263532,,,,,,
29,4,False,RR_B2,13,Anne Heche|Jesse Metcalfe|Chrishell Stause|Skai Jackson|Justina Machado|Veron Davis|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe|Monica Aldama|Jeannie Mai,True,149,2e-16,7.98004001e-08,0.642772667188,0.021446026122,0.087909735804,0.085598243029,0.077533972745,0.077823631858,0.085527159693,0.077626075948,0.077709799435,0.077713257307,0.087980053803,0.077506408993,0.077751891834,0.08787374343,,,,3.7082e-08,0.153996084414,0.153996047332,1.593e-07,0.72791974876,0.72791958946,3.439e-08,0.658463540015,0.658463505625,1.71134e-07,0.797843677505,0.797843506371,1.3419e-08,0.66131740849,0.661317395071,4.5377e-08,0.690417772538,0.690417727161,3.0683e-08,0.663544370109,0.663544339426,9.3441e-08,0.633307273789,0.633307180348,2.75219e-07,0.708092304075,0.708092028856,1.40795e-07,0.655589951686,0.655589810891,1.21951e-07,0.652751183604,0.652751061653,2.1729e-07,0.666828605015,0.666828387725,1.65e-10,0.720299903912,0.720299903747,,,,,,,,,
29,5,False,RR_B2,12,Jesse Metcalfe|Chrishell Stause|Skai Jackson|Justina Machado|Veron Davis|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe|Monica Aldama|Jeannie Mai,True,161,6.4e-15,2.546859513e-07,0.630134548482,0.033230737896,0.0954714874,0.087008437137,0.086936908399,0.09565611291,0.085105620784,0.085259518625,0.086872926753,0.086986589361,0.085149329984,0.085390961586,0.086931369164,,,,,2.6526e-08,0.205836824534,0.205836798008,1.1941e-07,0.746585778917,0.746585659507,6.887e-09,0.735360018061,0.735360011174,4.4812e-08,0.74045192209,0.740451877278,4.6132e-08,0.720328838323,0.720328792191,7.7511e-08,0.733638783238,0.733638705727,1.689e-08,0.686672262922,0.686672246032,4.8425e-08,0.693812622741,0.693812574316,1.4581e-08,0.785096071102,0.785096056521,1.076e-09,0.771027943896,0.77102794282,5.7778e-08,0.677117788545,0.677117730767,9.6154e-08,0.691306314413,0.691306218259,,,,,,,,,,,,
29,6,False,RR_B2,11,Chrishell Stause|Skai Jackson|Justina Machado|Veron Davis|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe|Monica Aldama|Jeannie Mai,True,144,7.673e-13,2.7843288829e-06,0.737315692416,0.099385919895,0.104304464511,0.092502574212,0.031191116904,0.104441705641,0.094179763799,0.092552680533,0.099600847376,0.092687835609,0.092644369393,0.096508722128,,,,,,6.2994e-08,0.744519724516,0.744519661522,1.23067e-07,0.774150935888,0.774150812821,1.34604e-07,0.738562611692,0.738562477088,6.8229e-08,0.282660826369,0.28266075814,2.69433e-07,0.765314579423,0.76531430999,1.47149e-07,0.757549905406,0.757549758257,1.63171e-07,0.763684961397,0.763684798226,8.2873e-08,0.79204142951,0.792041346637,6.087e-08,0.757697874446,0.757697813576,1.001e-08,0.755022072138,0.755022062128,2.60587e-07,0.742079362468,0.742079101881,,,,,,,,,,,,,,,
29,7,False,RR_MULTI,10,Chrishell Stause|Skai Jackson|Justina Machado|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe|Monica Aldama|Jeannie Mai,True,121,5.95169e-11,2.1597486959e-05,0.763881024731,0.116935724041,0.104618135045,0.116776392965,0.104412058311,0.104512201472,0.117131538445,0.10437989039,0.155155855391,0.044329392364,0.031748811576,,,,,,,2.389581e-06,0.774110743553,0.774108353972,4.5974e-08,0.787874558152,0.787874512178,8.33422e-07,0.775188610497,0.775187777075,1.13795e-07,0.759264903058,0.759264789263,1.0039e-08,0.779369116556,0.779369106517,6.55462e-07,0.799633771828,0.799633116366,1.77895e-07,0.773436668055,0.77343649016,0.001889387249,0.805519724411,0.803630337162,1.8392e-08,0.352419948825,0.352419930433,2.0256e-08,0.19982043013,0.199820409874,,,,,,,,,,,,,,,,,,
29,8,False,RR_B2,8,Chrishell Stause|Skai Jackson|Justina Machado|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe,True,76,1.102295028e-07,0.0005555566940323,0.964015744398,0.031621028535,0.150446326161,0.131922814129,0.123805006311,0.12416615697,0.142254065041,0.153173029102,0.142611573751,,,,,,,,,2.77e-08,0.187683762237,0.187683734537,1.68913e-07,0.845496413784,0.845496244871,2.066e-08,0.842301933736,0.842301913076,2.1179e-08,0.876008411721,0.876008390542,2.89874e-07,0.872095821501,0.872095531627,5.36479e-07,0.865126078798,0.865125542319,8.51011e-07,0.839293513438,0.839292662427,5.52573e-07,0.853126783596,0.853126231023,,,,,,,,,,,,,,,,,,,,,,,,
29,9,False,RR_B2,7,Skai Jackson|Justina Machado|Johnny Weir|Nev Schulman|AJ McLean|Nelly|Kaitlyn Bristowe,True,102,1.6946246715e-06,0.0012201297635018,0.885436417854,0.154966372413,0.167601202284,0.145993313375,0.155343031764,0.062630874228,0.167385462461,0.146079743475,,,,,,,,,,9.49025e-07,0.939967849547,0.939966900522,1.60339e-07,0.886420488803,0.886420328464,6.1821e-08,0.89981526248,0.899815200659,4.36039e-07,0.911521013653,0.911520577614,6.4367e-08,0.428985147164,0.428985082797,4.44196e-07,0.923822454822,0.923822010626,9.831e-09,0.925318637524,0.925318627693,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,10,False,RR_MULTI,6,Skai Jackson|Justina Machado|Johnny Weir|Nev Schulman|Nelly|Kaitlyn Bristowe,True,75,0.0005107946610687,0.0612953593282451,1.029589492845,0.059997133515,0.227457411748,0.060147575833,0.175314996466,0.301924193842,0.175158688596,,,,,,,,,,,1.22937e-07,0.303869829989,0.303869707052,0.002284100324,0.911764595494,0.90948049517,5.503e-08,0.301752916876,0.301752861846,8.24421e-07,0.937167194737,0.937166370316,0.013310025777,0.956894096512,0.943584070735,4.169621e-06,0.908717192506,0.908713022885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,11,True,RR_FINAL,4,Justina Machado|Nev Schulman|Nelly|Kaitlyn Bristowe,True,30,0.0055737135482701,0.0334422812896203,0.639485262583,0.062231326085,0.145661111892,0.520903691638,0.271203870385,,,,,,,,,,,,,2.270982e-06,0.244555559092,0.24455328811,0.000506549628,0.327840672784,0.327334123156,0.253727484379,0.993910392867,0.740182908488,0.005185939557,0.494112079401,0.488926139844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,False,RR_B2,15,"Martin Kove|Brian Austin Green|Melora Hardin|Matt James|Mike ""The Miz"" Mizanin|Suni Lee|Iman Shumpert|Cody Rigsby|Melanie C|Jimmie Allen|Olivia Jade|JoJo Siwa|Christine Chiu|Kenya Moore|Amanda Kloots",True,170,0.0,1.7662905e-09,0.633256239148,0.023043141128,0.074659140774,0.067944052692,0.075221439946,0.068873054144,0.06790873833,0.069944808636,0.071055182156,0.067860078219,0.067858893759,0.067921052374,0.067818660237,0.071048378197,0.070967396078,0.06787598333,,5.266e-09,0.161288420186,0.16128841492,1.91254e-07,0.608020938238,0.608020746984,4.5562e-08,0.607909355198,0.607909309636,5.097e-09,0.614355092199,0.614355087102,1.6157e-08,0.770656392543,0.770656376386,4.06e-09,0.632726306425,0.632726302365,1.20826e-07,0.702253551747,0.702253430921,6.2129e-08,0.697649866177,0.697649804048,9.16e-09,0.635802527635,0.635802518475,5.5499e-08,0.637299773842,0.637299718343,1.56222e-07,0.654071494863,0.654071338641,7.624e-09,0.628337369546,0.628337361922,3.5542e-08,0.638494235327,0.638494199785,1.0314e-08,0.60354971561,0.603549705296,3.223e-09,0.600941769185,0.600941765962,,,
30,3,False,RR_B2,14,"Brian Austin Green|Melora Hardin|Matt James|Mike ""The Miz"" Mizanin|Suni Lee|Iman Shumpert|Cody Rigsby|Melanie C|Jimmie Allen|Olivia Jade|JoJo Siwa|Christine Chiu|Kenya Moore|Amanda Kloots",True,147,0.0,1.27536757e-08,0.618167076865,0.091896743685,0.066739959025,0.082351834381,0.068319080252,0.071539980812,0.091420804828,0.097594087828,0.068027933735,0.082300592336,0.066260626039,0.066614829346,0.008685754314,0.071837344635,0.066410428783,,,5.410403e-06,0.621200839225,0.621195428822,5.63176e-07,0.547212355204,0.547211792028,2.33386e-07,0.627310909813,0.627310676427,1.676488e-06,0.592548712542,0.592547036054,6.223223e-06,0.603714970229,0.603708747006,8.54598e-07,0.637805362962,0.637804508364,2.107531e-06,0.588332107589,0.588330000058,1.5523e-08,0.706886294375,0.706886278852,2.212884e-06,0.600376331323,0.600374118439,8.21352e-07,0.624311160382,0.62431033903,2.88561e-07,0.588813320086,0.588813031525,2.89477e-07,0.061618855546,0.061618566069,8.1033e-07,0.622451187651,0.622450377321,6.56114e-07,0.598341606152,0.598340950038,,,,,,
30,4,False,RR_MULTI,13,"Brian Austin Green|Melora Hardin|Matt James|Mike ""The Miz"" Mizanin|Suni Lee|Iman Shumpert|Cody Rigsby|Melanie C|Jimmie Allen|Olivia Jade|JoJo Siwa|Kenya Moore|Amanda Kloots",True,157,1e-16,4.20509192e-08,0.622048540451,0.027167630084,0.08017098425,0.021954376769,0.083751548287,0.079983801268,0.093053741055,0.107368733944,0.081602176238,0.083971732075,0.08007700566,0.080227747695,0.100292011685,0.08037851099,,,,1.4789e-08,0.192359015669,0.19235900088,1.5726e-08,0.664810659939,0.664810644213,1.95608e-07,0.158364139755,0.158363944147,7.58191e-07,0.664978346345,0.664977588154,9.6736e-08,0.681098032496,0.68109793576,7.91689e-07,0.69641182763,0.696411035941,0.000362492472,0.664336463697,0.663973971225,3.13539e-07,0.692503928819,0.69250361528,7.808e-07,0.695274778421,0.695273997621,3.97531e-07,0.68213592231,0.682135524779,1.54001e-07,0.633561947715,0.633561793714,1.598556e-06,0.683991397676,0.68398979912,4.074e-08,0.664505728032,0.664505687292,,,,,,,,,
30,5,False,RR_B2,11,"Melora Hardin|Mike ""The Miz"" Mizanin|Suni Lee|Iman Shumpert|Cody Rigsby|Melanie C|Jimmie Allen|Olivia Jade|JoJo Siwa|Kenya Moore|Amanda Kloots",True,119,7.972e-13,2.893058392e-06,0.758781884413,0.077812891011,0.132792835818,0.077729337092,0.141466222297,0.132715047271,0.009501021524,0.121792184492,0.077173761397,0.073661555692,0.078309409217,0.07704573419,,,,,,7.859815e-06,0.663460439207,0.663452579392,8.27352e-07,0.719853676151,0.719852848799,2.7264078e-05,0.658740920705,0.658713656627,2.2817554e-05,0.688044227115,0.688021409561,1.81539e-06,0.666762130427,0.666760315037,1.4628e-07,0.069986712133,0.069986565853,1.1880957e-05,0.64384425814,0.643832377183,2.8614644e-05,0.644334737949,0.644306123305,4.588833e-06,0.608992896882,0.608988308049,6.784698e-06,0.647322334003,0.647315549305,7.8812012e-05,0.671924295772,0.67184548376,,,,,,,,,,,,,,,
30,6,False,RR_B2,10,"Melora Hardin|Mike ""The Miz"" Mizanin|Suni Lee|Iman Shumpert|Cody Rigsby|Jimmie Allen|Olivia Jade|JoJo Siwa|Kenya Moore|Amanda Kloots",True,130,4.62474e-11,1.67822547281e-05,0.812032338747,0.11285862136,0.11256539002,0.106155716386,0.102191952883,0.10592844848,0.10254994658,0.105951528303,0.102272402721,0.046932955351,0.102593037918,,,,,,,9.621e-09,0.806618762982,0.806618753361,2.55337e-07,0.827937356957,0.82793710162,1.26707e-07,0.816854615915,0.816854489208,1.5278e-08,0.753345807252,0.753345791974,1.01725e-07,0.800412625388,0.800412523663,4.5907e-08,0.784071730962,0.784071685055,4.7784e-08,0.786930955603,0.786930907819,8.222e-09,0.762764097765,0.762764089543,1.9791e-07,0.513363390772,0.513363192862,2.0949e-08,0.854237450171,0.854237429222,,,,,,,,,,,,,,,,,,
30,7,False,RR_B2,9,"Melora Hardin|Mike ""The Miz"" Mizanin|Suni Lee|Iman Shumpert|Cody Rigsby|Jimmie Allen|Olivia Jade|JoJo Siwa|Amanda Kloots",True,130,1.5734957e-09,6.34433454851e-05,0.783409439424,0.114681810171,0.054884448536,0.122644208638,0.12266553913,0.12019079257,0.114707718558,0.113606783719,0.113797767124,0.122820931555,,,,,,,,2.61029e-07,0.868420057648,0.868419796619,8.9976e-08,0.614279707692,0.614279617716,2.4972e-08,0.847662789929,0.847662764957,2.07348e-07,0.846992600594,0.846992393246,3.8395e-08,0.869434852806,0.869434814411,2.17177e-07,0.826550724299,0.826550507122,1.29086e-07,0.820482048797,0.820481919711,5.194e-09,0.824774522427,0.824774517233,1.89773e-07,0.829735442053,0.82973525228,,,,,,,,,,,,,,,,,,,,,
30,8,False,RR_MULTI,8,Melora Hardin|Suni Lee|Iman Shumpert|Cody Rigsby|Jimmie Allen|Olivia Jade|JoJo Siwa|Amanda Kloots,True,109,4.96545638e-08,0.0002502590015745,0.827831895417,0.127878112094,0.128270554142,0.197207545493,0.170612324811,0.059066138546,0.040030117856,0.148818690856,0.128116516202,,,,,,,,,5.91612e-07,0.843103953645,0.843103362033,6.72313e-07,0.833914137963,0.83391346565,0.002028774606,0.836350945817,0.834322171211,7.6294073e-05,0.858812048046,0.858735753973,2.84e-10,0.419278095016,0.419278094732,7.57936e-07,0.2463898715,0.246389113564,1.483295e-06,0.888606002643,0.888604519348,1.117611e-06,0.859859344117,0.859858226506,,,,,,,,,,,,,,,,,,,,,,,,
30,9,False,RR_MULTI,6,Melora Hardin|Suni Lee|Iman Shumpert|Cody Rigsby|JoJo Siwa|Amanda Kloots,True,53,0.0006005273987504,0.0720632878500453,1.062955857966,0.087810540331,0.040010224951,0.206907682129,0.299182698161,0.168635290898,0.19745356353,,,,,,,,,,,2.310955e-06,0.430042553297,0.430040242342,1.0714e-07,0.229033730299,0.229033623159,0.000129842488,0.895629520354,0.895499677866,0.004852893054,0.943885313836,0.939032420782,1.473983e-06,0.925761647958,0.925760173975,0.000139405665,0.985462989307,0.985323583642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10,True,RR_FINAL,4,Iman Shumpert|Cody Rigsby|JoJo Siwa|Amanda Kloots,True,27,0.0269735247866447,0.1618411487198683,1.132768621737,0.458170937539,0.302094505742,0.156276631001,0.083457925718,,,,,,,,,,,,,0.008155810427,0.988291196925,0.980135386498,0.000583471884,0.981156337478,0.980572865594,1.0621e-08,0.491399969865,0.491399959244,3.06082e-07,0.327875301063,0.327874994981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,False,RR_B2,16,Jason Lewis|Cheryl Ladd|Selma Blair|Joseph Baena|Trevor Donovan|Daniel Durant|Wayne Brady|Sam Champion|Jessie James Decker|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Teresa Giudice|Vinny Guadagnino|Shangela|Gabby Windey,True,174,0.0,2.811165e-10,0.568315648338,0.018315777169,0.065970532615,0.063693888958,0.064995921899,0.0659209407,0.063636709271,0.063739963877,0.068116247364,0.068289935052,0.063821260166,0.064187230066,0.063653354155,0.068327282306,0.070105901085,0.063604578096,0.063620477221,1.16854e-07,0.134401748105,0.134401631251,6.6048e-08,0.582107594227,0.582107528179,5.5024e-08,0.555555804947,0.555555749923,2.95839e-07,0.587136735072,0.587136439233,5.2554e-08,0.58428696089,0.584286908336,1.8763e-08,0.575905711469,0.575905692706,6.7462e-08,0.598265822884,0.598265755422,9.7467e-08,0.578280705633,0.578280608166,1.8865e-08,0.636865350541,0.636865331676,1.6946e-08,0.640647673948,0.640647657002,2.3215e-08,0.623048235772,0.623048212557,2.288e-09,0.586660170629,0.586660168341,2.1313e-08,0.624761081129,0.624761059816,1.02423e-07,0.636567496509,0.636567394086,1.09147e-07,0.600839198425,0.600839089278,3.0817e-08,0.587512265567,0.58751223475
